Id,Name,Updated at,Completed?,Accessible,Bench,Curb cut,Lighting,Mounting,Mounting direction,Schedule holder,Shelter,Sidewalk,Sign,Trash,Bolt on base,Bus pull out exists?,Extend pole?,Has power?,New anchor?,New pole?,Solar lighting?,Straighten pole?,System map exists?,Mounting clearance after,Mounting clearance before,Created at,Updated at,Completed?,Completed at
1883,HTC Bay 4,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1933,Jarvis and Easthampton,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2267,Main / Berkshire,"",false,"","",No curb cut,Within 20',Other pole,"","","","More than 36""",Needs attention,"","",false,false,false,false,false,false,false,false,"","","","",false,""
2293,Main / Casimir,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2321,Main / Dean Tech Drive,"",false,"","",No curb cut,Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2383,Main / Jackson,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2457,Main / Prew,"",false,"","",Within 20',Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2459,Main / Race,"",false,"","",No curb cut,Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2461,Main / Race,"",false,"","",No curb cut,Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2477,Main / Sargeant,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2507,Main / Vernon,"",false,"",Other,No curb cut,Within 20',Other pole,"","","","More than 36""","",Municipal,"",false,false,false,false,false,false,false,false,"","","","",false,""
2661,Mass Pike/FriendleyWay (Flag stop - signal driver),"",false,"","","","","","","","","",Flag stop,"","",false,false,false,false,false,false,false,false,"","","","",false,""
2867,N ELm / Notredame (Flag stop - signal driver),"",false,"","","","","","","","","",Flag stop,"","",false,false,false,false,false,false,false,false,"","","","",false,""
2869,N Elm / Union (Flag stop - signal driver),"",false,"","","","","","","","","",Flag stop,"","",false,false,false,false,false,false,false,false,"","","","",false,""
2913,North / Gun Club,"",false,"","",No curb cut,Within 20',PVTA pole,"","","",None,"","","",false,false,false,false,false,false,false,false,"","","","",false,""
2911,North / Gun Club,"",false,"","",No curb cut,Within 20',PVTA pole,"","","",None,"","","",false,false,false,false,false,false,false,false,"","","","",false,""
2949,Northampton Lincoln (not for public use),"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3745,Soldiers Home / Fairmont,"",false,"","",No curb cut,Within 20',"","","","","More than 36""",Missing sign,"","",false,false,false,false,false,false,false,false,"","","","",false,""
3753,South / Harrison,"",false,"","",No curb cut,Within 20',PVTA pole,"","",PVTA,"More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3759,South / South Street Plaza Drive,"",false,"","",No curb cut,Within 20',Other pole,"","",PVTA,"More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3761,South and Maple,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3777,Southampton / Falcon (Flag stop - signal driver),"",false,"","","","","","","","","",Flag stop,"","",false,false,false,false,false,false,false,false,"","","","",false,""
3779,Southampton / Hickney  (Flag stop - signal driver),"",false,"","","","","","","","","",Flag stop,"","",false,false,false,false,false,false,false,false,"","","","",false,""
3781,Southampton/ Air Port (Flag stop - signal driver),"",false,"","","","","","","","","",Flag stop,"","",false,false,false,false,false,false,false,false,"","","","",false,""
4159,Sullivan School,"",false,"",PVTA,No curb cut,Within 20',PVTA pole,"","",PVTA,"More than 36""",Needs attention,"","",false,false,false,false,false,false,false,false,"","","","",false,""
4263,The Kids Place at HCC,"",false,"",PVTA,"",Within 20',"","",On pole,PVTA,"More than 36""",Missing sign,Other,"",false,false,false,false,false,false,false,false,"","","","",false,""
4505,Western / Birch,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4507,Western / Highland,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4509,Western / Overlook,"",false,"","",No curb cut,Within 20',Other pole,"","","","More than 36""","",Other,"",false,false,false,false,false,false,false,false,"","","","",false,""
4511,Western / Westwood,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4517,Westfield / Aprement (Flag stop - signal driver),"",false,"","","","","","","","","",Flag stop,"","",false,false,false,false,false,false,false,false,"","","","",false,""
4519,Westfield / Apremont (Flag stop - signal driver),"",false,"","","","","","","","","",Flag stop,"","",false,false,false,false,false,false,false,false,"","","","",false,""
4523,Westfield / Bray Park,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4521,Westfield / Bray Park,"",false,"","",Within 20',Within 20',PVTA pole,"","","",None,"","","",false,false,false,false,false,false,false,false,"","","","",false,""
4531,Westfield / Connecticut,"",false,"","",No curb cut,Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4533,Westfield / Connecticut,"",false,"","",No curb cut,None,Other pole,"","","",None,"","","",false,false,false,false,false,false,false,false,"","","","",false,""
4543,Westfield / Hitchcock,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4545,Westfield / Johns,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4555,Westfield / Mcgrady,"",false,"","",No curb cut,20' - 50',Other pole,"","","",None,"","","",false,false,false,false,false,false,false,false,"","","","",false,""
4559,Westfield / Memorial,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4581,Westfield / Rider (Flag stop - signal driver),"",false,"","","","","","","","","",Flag stop,"","",false,false,false,false,false,false,false,false,"","","","",false,""
4611,Westfield / Woodland,"",false,"","",No curb cut,20' - 50',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4609,Westfield / Woodland,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4617,Westfield /Southampton (Flag stop - signal driver),"",false,"","","","","","","","","",Flag stop,"","",false,false,false,false,false,false,false,false,"","","","",false,""
4625,Westfield State University,"",false,"",PVTA,"",Within 20',"","",On pole,"","More than 36""",Missing sign,Other,"",false,false,false,false,false,false,false,false,"","","","",false,""
4633,Westfield/Holyoke City Line,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
5,100 Wasson Ave,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
13,3300 Main Street,"",false,"","",No curb cut,Within 20',PVTA pole,"",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
17,3350 Main St,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
27,50 Wason Ave,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
47,Alden / Hancock,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
49,Alden / Sheffield,"",false,"","","",Within 20',PVTA pole,"","","","Less than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
53,Alden/Eastern (1),"",false,"","",Within 20',Within 20',PVTA pole,"","","","Less than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
55,Alden/Eastern (2),"",false,"","","",Within 20',PVTA pole,"","","","Less than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
769,Carew and Main(Tripper Timepoint),"",false,"",PVTA,Within 20',Within 20',PVTA pole,"",On pole,PVTA,"More than 36""","",Other,"",false,false,false,false,false,false,false,false,"","","","",false,""
767,Carew and Main(Tripper Timepoint),"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
785,Carew/Dwight (1),"",false,"","",Within 20',Within 20',PVTA pole,"","",PVTA,"More than 36""","",PVTA,"",false,false,false,false,false,false,false,false,"","","","",false,""
789,Carew/Dwight (2),"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
889,Chestnut / Bay State Medical Center Driv,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
907,Chestnut / Pratt,"",false,"",PVTA,No curb cut,Within 20',PVTA pole,"",In shelter,PVTA,"More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
911,Chestnut / Stafford,"",false,"","",No curb cut,Within 20',PVTA pole,"",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1075,Clyde / M,"",false,"","",No curb cut,Within 20',Other pole,"","","","Less than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1077,Clyde / M,"",false,"","",No curb cut,Within 20',PVTA pole,"","",PVTA,"Less than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1079,Clyde / Plainfield,"",false,"","",No curb cut,Within 20',PVTA pole,"","","",None,"","","",false,false,false,false,false,false,false,false,"","","","",false,""
1081,Clyde / Plainfield (1),"",false,"","",No curb cut,Within 20',PVTA pole,"","","","Less than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1083,Clyde / Plainfield (2),"",false,"","",No curb cut,Within 20',Other pole,"","","","Less than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1085,Clyde / Sanderson,"",false,"","","",Within 20',PVTA pole,"","","","Less than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1087,Clyde St. (#2),"",false,"","",No curb cut,Within 20',PVTA pole,"","","",None,"","","",false,false,false,false,false,false,false,false,"","","","",false,""
1183,Court Square,"",false,"","",Within 20',Within 20',Other pole,"","",Other,"More than 36""","",Municipal,"",false,false,false,false,false,false,false,false,"","","","",false,""
1775,Hickory / Conklin,"",false,"","",No curb cut,20' - 50',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1777,Hickory / Eastern,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1779,Hickory / Walnut,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2311,Main / Congress,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
